taxon_id,scientific_name,rank,common_name,iconic_taxon_name,observations_in_region,inat_observations_global,wikipedia_url,photo_url,photo_license_code,photo_attribution
41963,Panthera pardus,species,Leopard,Mammalia,2,13644,http://en.wikipedia.org/wiki/Leopard,https://inaturalist-open-data.s3.amazonaws.com/photos/8666580/medium.jpeg,cc-by-nc,"(c) janaohrner, some rights reserved (CC BY-NC), uploaded by janaohrner"
462178,Pleione humilis,species,,Plantae,2,101,,https://inaturalist-open-data.s3.amazonaws.com/photos/1861318/medium.jpg,cc-by-nc-sa,"(c) Steve Garvie, some rights reserved (CC BY-NC-SA)"
78790,Pyracantha crenulata,species,Himalayan firethorn,Plantae,2,2081,http://en.wikipedia.org/wiki/Pyracantha_crenulata,https://inaturalist-open-data.s3.amazonaws.com/photos/180145215/medium.jpeg,cc-by,"(c) Leon Xu, some rights reserved (CC BY)"
550909,Quercus lanata,species,Rianj Oak,Plantae,2,39,http://en.wikipedia.org/wiki/Quercus_lanata,https://inaturalist-open-data.s3.amazonaws.com/photos/199851231/medium.jpeg,cc-by-nc,"(c) Basu Dev Neupane, some rights reserved (CC BY-NC), uploaded by Basu Dev Neupane"
863362,Rohdea nepalensis,species,,Plantae,2,11,,https://inaturalist-open-data.s3.amazonaws.com/photos/30184924/medium.jpeg,cc-by-nc,"(c) timsinanimesh, some rights reserved (CC BY-NC)"
550920,Roscoea alpina,species,,Plantae,2,64,https://en.wikipedia.org/wiki/Roscoea_alpina,https://inaturalist-open-data.s3.amazonaws.com/photos/393917243/medium.jpeg,cc-by-nc,"(c) Asim Giri, some rights reserved (CC BY-NC), uploaded by Asim Giri"
348796,Schima wallichii,species,needlewood tree,Plantae,2,892,http://en.wikipedia.org/wiki/Schima_wallichii,https://inaturalist-open-data.s3.amazonaws.com/photos/49680923/medium.jpeg,cc-by,"(c) Franz Anthony, some rights reserved (CC BY), uploaded by Franz Anthony"
513971,Stenocatantops splendens,species,,Insecta,2,1295,https://en.wikipedia.org/wiki/Stenocatantops_splendens,https://inaturalist-open-data.s3.amazonaws.com/photos/256756936/medium.jpg,cc-by-nc,"(c) Natural DudeGuy, some rights reserved (CC BY-NC), uploaded by Natural DudeGuy"
169518,Syzygium cumini,species,Java plum,Plantae,2,7764,http://en.wikipedia.org/wiki/Syzygium_cumini,https://inaturalist-open-data.s3.amazonaws.com/photos/4801317/medium.jpeg,cc-by-nc-nd,"(c) sea-kangaroo, some rights reserved (CC BY-NC-ND), uploaded by sea-kangaroo"
170044,Triumfetta rhomboidea,species,Chinese Bur,Plantae,2,2411,http://en.wikipedia.org/wiki/Triumfetta_rhomboidea,https://inaturalist-open-data.s3.amazonaws.com/photos/28457384/medium.jpeg,cc0,"no rights reserved, uploaded by 葉子"
127638,Urena lobata,species,Caesar weed,Plantae,2,20077,http://en.wikipedia.org/wiki/Urena_lobata,https://inaturalist-open-data.s3.amazonaws.com/photos/116895996/medium.jpeg,cc-by-sa,"(c) Ong Jyh Seng, some rights reserved (CC BY-SA), uploaded by Ong Jyh Seng"
