taxon_id,scientific_name,rank,common_name,iconic_taxon_name,observations_in_region,inat_observations_global,wikipedia_url,photo_url,photo_license_code,photo_attribution
209495,Hyperythra lutea,species,,Insecta,11,926,http://en.wikipedia.org/wiki/Hyperythra_lutea,https://static.inaturalist.org/photos/615879/medium.JPG,,"(c) 江仲民, all rights reserved, uploaded by 江仲民"
476218,Hypolycaena kina,species,Blue Tit,Insecta,11,275,http://en.wikipedia.org/wiki/Chliaria_kina,https://inaturalist-open-data.s3.amazonaws.com/photos/569055972/medium.jpg,cc-by-nc,"(c) Rohit Girotra, some rights reserved (CC BY-NC), uploaded by Rohit Girotra"
133309,Ixora coccinea,species,Jungle flame,Plantae,11,37191,http://en.wikipedia.org/wiki/Ixora_coccinea,https://inaturalist-open-data.s3.amazonaws.com/photos/84152294/medium.jpeg,cc-by-nc,"(c) simarillon, some rights reserved (CC BY-NC), uploaded by simarillon"
84531,Justicia brandegeeana,species,Shrimp plant,Plantae,11,6463,http://en.wikipedia.org/wiki/Justicia_brandegeeana,https://inaturalist-open-data.s3.amazonaws.com/photos/388744/medium.jpg,cc-by-nc-nd,"(c) Manuel Martín Vicente, some rights reserved (CC BY-NC-ND)"
18448,Jynx torquilla,species,Eurasian Wryneck,Aves,11,11472,http://en.wikipedia.org/wiki/Eurasian_wryneck,https://inaturalist-open-data.s3.amazonaws.com/photos/105374707/medium.jpg,cc-by-nc,"(c) Happy The Monk Singh, some rights reserved (CC BY-NC), uploaded by Happy The Monk Singh"
907863,Lagotis kunawurensis,species,,Plantae,11,17,,https://inaturalist-open-data.s3.amazonaws.com/photos/398577657/medium.jpeg,cc-by-nc,"(c) morisaur, some rights reserved (CC BY-NC), uploaded by morisaur"
1395761,Lentinus arcularius,species,Spring Polypore,Fungi,11,14501,https://en.wikipedia.org/wiki/Lentinus_arcularius,https://inaturalist-open-data.s3.amazonaws.com/photos/190283137/medium.jpg,cc-by-nc,"(c) jorgemartin71, some rights reserved (CC BY-NC), uploaded by jorgemartin71"
164535,Lepisorus thunbergianus,species,Weeping Fern,Plantae,11,3723,https://en.wikipedia.org/wiki/Lepisorus_thunbergianus,https://inaturalist-open-data.s3.amazonaws.com/photos/246878637/medium.jpg,cc-by-nc,"(c) amygoog, some rights reserved (CC BY-NC)"
479871,Lestranicus transpectus,species,White-banded Hedge Blue,Insecta,11,146,,https://inaturalist-open-data.s3.amazonaws.com/photos/365355809/medium.jpeg,cc-by-nc,"(c) Subhayan Biswas, some rights reserved (CC BY-NC), uploaded by Subhayan Biswas"
127412,Leycesteria formosa,species,Himalayan honeysuckle,Plantae,11,7797,http://en.wikipedia.org/wiki/Leycesteria_formosa,https://inaturalist-open-data.s3.amazonaws.com/photos/684530/medium.jpg,cc-by-nc-nd,"(c) James Gaither, some rights reserved (CC BY-NC-ND)"
602300,Lobelia nicotianifolia,species,Wild Tobacco,Plantae,11,314,http://en.wikipedia.org/wiki/Lobelia_nicotianifolia,https://inaturalist-open-data.s3.amazonaws.com/photos/585649234/medium.jpg,cc-by-nc,"(c) SGSHANKAR, some rights reserved (CC BY-NC), uploaded by SGSHANKAR"
77914,Lycopodium clavatum,species,stag's-horn clubmoss,Plantae,11,28122,http://en.wikipedia.org/wiki/Lycopodium_clavatum,https://static.inaturalist.org/photos/93549245/medium.jpg,,"(c) Domča Tomanová, all rights reserved, uploaded by Domča Tomanová"
43366,Manis pentadactyla,species,Chinese Pangolin,Mammalia,11,906,http://en.wikipedia.org/wiki/Chinese_pangolin,https://static.inaturalist.org/photos/246526351/medium.jpg,,"(c) Artur Tomaszek, all rights reserved, uploaded by Artur Tomaszek"
807594,Meconopsis wallichii,species,,Plantae,11,14,,https://inaturalist-open-data.s3.amazonaws.com/photos/178320283/medium.jpeg,cc-by-nc,"(c) Suresh Ghimire, some rights reserved (CC BY-NC), uploaded by Suresh Ghimire"
324750,Megisba malaya,species,Malayan,Insecta,11,3929,http://en.wikipedia.org/wiki/Megisba_malaya,https://inaturalist-open-data.s3.amazonaws.com/photos/97232324/medium.jpeg,cc-by-nc-nd,"(c) Kiron Dey, some rights reserved (CC BY-NC-ND), uploaded by Kiron Dey"
39958,Melanochelys tricarinata,species,Three-keeled Land Turtle,Reptilia,11,62,http://en.wikipedia.org/wiki/Tricarinate_hill_turtle,https://inaturalist-open-data.s3.amazonaws.com/photos/42391637/medium.jpeg,cc-by-nc,"(c) J.S. Waraich, some rights reserved (CC BY-NC), uploaded by J.S. Waraich"
381113,Miscanthus nepalensis,species,Himalayan fairy grass,Plantae,11,347,https://en.wikipedia.org/wiki/Miscanthus_nepalensis,https://static.inaturalist.org/photos/1266298/medium.,,"(c) Phil Bendle, all rights reserved, uploaded by Phil Bendle"
52034,Mocis undata,species,Brown-striped Semilooper,Insecta,11,3176,http://en.wikipedia.org/wiki/Mocis_undata,https://static.inaturalist.org/photos/1349795/medium.jpg,,"(c) Nuwan Chathuranga, all rights reserved, uploaded by Nuwan Chathuranga"
558365,Molipteryx hardwickii,species,,Insecta,11,180,http://en.wikipedia.org/wiki/Molipteryx_hardwickii,https://inaturalist-open-data.s3.amazonaws.com/photos/5333618/medium.jpeg,cc-by-nc,"(c) Tommy, some rights reserved (CC BY-NC), uploaded by Tommy"
165529,Moringa oleifera,species,Moringa tree,Plantae,11,10817,https://en.wikipedia.org/wiki/Moringa_oleifera,https://static.inaturalist.org/photos/172999586/medium.jpg,,"(c) Karl Questel, all rights reserved, uploaded by Karl Questel"
18009,Mulleripicus pulverulentus,species,Great Slaty Woodpecker,Aves,11,361,http://en.wikipedia.org/wiki/Great_slaty_woodpecker,https://inaturalist-open-data.s3.amazonaws.com/photos/337620406/medium.jpg,cc-by-nd,"(c) matthewkwan, some rights reserved (CC BY-ND), uploaded by matthewkwan"
165586,Muntingia calabura,species,calabur tree,Plantae,11,10675,http://en.wikipedia.org/wiki/Muntingia,https://inaturalist-open-data.s3.amazonaws.com/photos/1567788/medium.jpg,cc-by,"(c) Jorge Armín Escalante-Pasos, some rights reserved (CC BY), uploaded by Jorge Armín Escalante-Pasos"
512431,Muscicapa dauurica,species,Asian Brown Flycatcher,Aves,11,9401,http://en.wikipedia.org/wiki/Asian_brown_flycatcher,https://inaturalist-open-data.s3.amazonaws.com/photos/2741350/medium.jpg,cc-by,"(c) Kim, Hyun-tae, some rights reserved (CC BY), uploaded by Kim, Hyun-tae"
10219,Mycerobas affinis,species,Collared Grosbeak,Aves,11,89,http://en.wikipedia.org/wiki/Collared_grosbeak,https://inaturalist-open-data.s3.amazonaws.com/photos/7565524/medium.jpg,cc-by-nc-sa,"(c) KC Lee@中国野鸟图库, some rights reserved (CC BY-NC-SA)"
1115415,Neohymenopogon parasiticus,species,,Plantae,11,25,,https://inaturalist-open-data.s3.amazonaws.com/photos/93668990/medium.jpeg,cc-by-nc,"(c) Shanta Budha-Magar, some rights reserved (CC BY-NC), uploaded by Shanta Budha-Magar"
857212,Odontotermes obesus,species,,Insecta,11,56,https://en.wikipedia.org/wiki/Odontotermes_obesus,https://inaturalist-open-data.s3.amazonaws.com/photos/269032780/medium.jpeg,cc-by-nc,"(c) Paul Antony Mangaly, some rights reserved (CC BY-NC), uploaded by Paul Antony Mangaly"
179202,Ophiocordyceps sinensis,species,Chinese Caterpillar Fungus,Fungi,11,48,https://en.wikipedia.org/wiki/Ophiocordyceps_sinensis,https://static.inaturalist.org/photos/145344394/medium.jpeg,,"(c) Samten Dema, all rights reserved, uploaded by Samten Dema"
30472,Ophiophagus hannah,species,Northern King Cobra,Reptilia,11,584,https://en.wikipedia.org/wiki/King_cobra,https://inaturalist-open-data.s3.amazonaws.com/photos/307874083/medium.jpeg,cc-by-nc,"(c) Daniel Liepack, some rights reserved (CC BY-NC), uploaded by Daniel Liepack"
121578,Ovis aries,species,Domestic Sheep,Mammalia,11,25715,http://en.wikipedia.org/wiki/Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/632127459/medium.jpg,cc-by-sa,"(c) Christopher Stephens, some rights reserved (CC BY-SA), uploaded by Christopher Stephens"
73882,Pangshura tecta,species,Indian Roofed Turtle,Reptilia,11,248,http://en.wikipedia.org/wiki/Indian_roofed_turtle,https://static.inaturalist.org/photos/2175120/medium.jpg,,"(c) Ameet Zaveri, all rights reserved, uploaded by Ameet Zaveri"
68352,Papilio bianor,species,Chinese Peacock Swallowtail,Insecta,11,3973,http://en.wikipedia.org/wiki/Papilio_bianor,https://inaturalist-open-data.s3.amazonaws.com/photos/33879513/medium.jpg,cc-by-nc,"(c) Alan Kwok (King Lun), Ada Tai (Ah Heung) / 阿達蘭 AdAlan, some rights reserved (CC BY-NC), uploaded by Alan Kwok (King Lun), Ada Tai (Ah Heung) / 阿達蘭 AdAlan"
548180,Parnassius hardwickii,species,Common Blue Apollo,Insecta,11,69,http://en.wikipedia.org/wiki/Parnassius_hardwickii,https://inaturalist-open-data.s3.amazonaws.com/photos/148271932/medium.jpeg,cc-by-nc,"(c) Rajendra Koranga, some rights reserved (CC BY-NC), uploaded by Rajendra Koranga"
741906,Pedicularis hoffmeisteri,species,,Plantae,11,51,,https://inaturalist-open-data.s3.amazonaws.com/photos/38740405/medium.jpeg,cc-by,"(c) Siddarth Machado, some rights reserved (CC BY), uploaded by Siddarth Machado"
196983,Perina nuda,species,Banyan tussock moth,Insecta,11,5902,http://en.wikipedia.org/wiki/Perina_nuda,https://inaturalist-open-data.s3.amazonaws.com/photos/30872330/medium.jpg,cc-by-nc-sa,"(c) Shipher (士緯) Wu (吳), some rights reserved (CC BY-NC-SA)"
852336,Phalaenopsis taenialis,species,,Plantae,11,31,http://en.wikipedia.org/wiki/Phalaenopsis_taenialis,https://inaturalist-open-data.s3.amazonaws.com/photos/30254119/medium.jpg,cc-by,"(c) murkymark, some rights reserved (CC BY)"
523153,Phoenicurus coeruleocephala,species,Blue-capped Redstart,Aves,11,406,http://en.wikipedia.org/wiki/Blue-capped_redstart,https://static.inaturalist.org/photos/66696618/medium.jpg,,"(c) Carlos N. G. Bocos, all rights reserved, uploaded by Carlos N. G. Bocos"
117016,Phylloscopus collybita,species,Common Chiffchaff,Aves,11,92711,http://en.wikipedia.org/wiki/Common_chiffchaff,https://inaturalist-open-data.s3.amazonaws.com/photos/232289336/medium.jpg,cc-by-nc,"(c) Mikhail Ezdakov, some rights reserved (CC BY-NC), uploaded by Mikhail Ezdakov"
117028,Phylloscopus inornatus,species,Yellow-browed Warbler,Aves,11,5245,http://en.wikipedia.org/wiki/Yellow-browed_warbler,https://static.inaturalist.org/photos/445502991/medium.jpeg,,"(c) Titouan Roguet, all rights reserved, uploaded by Titouan Roguet"
1192017,Primula glandulifera,species,,Plantae,11,11,,https://inaturalist-open-data.s3.amazonaws.com/photos/111984812/medium.jpg,cc-by-nc,"(c) Pam Eveleigh, some rights reserved (CC BY-NC), uploaded by Pam Eveleigh"
361880,Prosopocoilus biplagiatus,species,,Insecta,11,826,http://en.wikipedia.org/wiki/Prosopocoilus_biplagiatus,https://static.inaturalist.org/photos/99961864/medium.jpeg,,"(c) Gin Drinkers Line, all rights reserved, uploaded by Gin Drinkers Line"
1362751,Rheum moorcroftianum,species,,Plantae,11,14,,https://static.inaturalist.org/photos/439189994/medium.jpeg,,"(c) H L, all rights reserved, uploaded by H L"
1234707,Roscoea nepalensis,species,,Plantae,11,11,https://en.wikipedia.org/wiki/Roscoea_nepalensis,https://inaturalist-open-data.s3.amazonaws.com/photos/344481607/medium.jpeg,cc-by-nc,"(c) Morten Christensen, some rights reserved (CC BY-NC), uploaded by Morten Christensen"
3999,Rostratula benghalensis,species,Greater Painted-Snipe,Aves,11,3807,http://en.wikipedia.org/wiki/Greater_painted-snipe,https://inaturalist-open-data.s3.amazonaws.com/photos/7698682/medium.jpg,cc-by-nc,"(c) Steven Easley, some rights reserved (CC BY-NC), uploaded by Steven Easley"
168000,Rotala rotundifolia,species,roundleaf toothcup,Plantae,11,1564,http://en.wikipedia.org/wiki/Rotala_rotundifolia,https://inaturalist-open-data.s3.amazonaws.com/photos/33791619/medium.jpeg,cc0,"no rights reserved, uploaded by 葉子"
705389,Rubia manjith,species,,Plantae,11,26,,https://inaturalist-open-data.s3.amazonaws.com/photos/56358261/medium.jpeg,cc-by-nc,"(c) T. Abe Lloyd, some rights reserved (CC BY-NC), uploaded by T. Abe Lloyd"
128652,Salvia coccinea,species,Tropical sage,Plantae,11,21680,http://en.wikipedia.org/wiki/Salvia_coccinea,https://inaturalist-open-data.s3.amazonaws.com/photos/14351934/medium.jpg,cc0,"no rights reserved, uploaded by Brady Reed"
73362,Saxicola leucurus,species,White-tailed Stonechat,Aves,11,113,http://en.wikipedia.org/wiki/White-tailed_stonechat,https://inaturalist-open-data.s3.amazonaws.com/photos/13544849/medium.jpg,cc-by-nc,"(c) tzmyanmar1, some rights reserved (CC BY-NC)"
198928,Schistocerca gregaria,species,Desert Locust,Insecta,11,1889,http://en.wikipedia.org/wiki/Desert_locust,https://static.inaturalist.org/photos/74136264/medium.jpg,,"(c) Craig Evans, all rights reserved, uploaded by Craig Evans"
168922,Sida acuta,species,Spinyhead Sida,Plantae,11,8094,http://en.wikipedia.org/wiki/Sida_acuta,https://inaturalist-open-data.s3.amazonaws.com/photos/93558236/medium.jpg,cc-by-nc,"(c) Anil Kumar Verma, some rights reserved (CC BY-NC), uploaded by Anil Kumar Verma"
53294,Sonchus oleraceus,species,Common Sow-thistle,Plantae,11,107128,http://en.wikipedia.org/wiki/Sonchus_oleraceus,https://inaturalist-open-data.s3.amazonaws.com/photos/131297526/medium.jpg,cc-by-nc,"(c) Jean-Philippe BASUYAUX, some rights reserved (CC BY-NC), uploaded by Jean-Philippe BASUYAUX"
984447,Spermadictyon suaveolens,species,,Plantae,11,76,,https://inaturalist-open-data.s3.amazonaws.com/photos/64111880/medium.jpeg,cc0,"no rights reserved, uploaded by S.MORE"
61855,Spilosoma lutea,species,Buff Ermine,Insecta,11,11529,http://en.wikipedia.org/wiki/Buff_ermine,https://static.inaturalist.org/photos/97556449/medium.jpeg,,"(c) Raniero Panfili, all rights reserved, uploaded by Raniero Panfili"
53298,Stellaria media,species,common chickweed,Plantae,11,103072,http://en.wikipedia.org/wiki/Stellaria_media,https://inaturalist-open-data.s3.amazonaws.com/photos/183922286/medium.jpeg,cc-by-nc,"(c) Jim Walker, some rights reserved (CC BY-NC), uploaded by Jim Walker"
602372,Strobilanthes lachenensis,species,,Plantae,11,12,,https://inaturalist-open-data.s3.amazonaws.com/photos/12088014/medium.jpg,cc-by-nc,"(c) leahshearer, some rights reserved (CC BY-NC)"
143208,Syngonium podophyllum,species,Goosefoot-plant,Plantae,11,17777,http://en.wikipedia.org/wiki/Syngonium_podophyllum,https://static.inaturalist.org/photos/103083972/medium.jpg,,"(c) Nayelis Fernandez, all rights reserved, uploaded by Nayelis Fernandez"
153234,Tectaria coadunata,species,,Plantae,11,177,,https://inaturalist-open-data.s3.amazonaws.com/photos/112004838/medium.jpeg,cc-by,"(c) Jacy Chen, some rights reserved (CC BY), uploaded by Jacy Chen"
62887,Tectona grandis,species,Teak,Plantae,11,7957,http://en.wikipedia.org/wiki/Teak,https://static.inaturalist.org/photos/88386046/medium.jpg,,"(c) Eerika Schulz, all rights reserved"
148396,Telamonia dimidiata,species,Two-striped Telamonia,Arachnida,11,6001,http://en.wikipedia.org/wiki/Telamonia_dimidiata,https://inaturalist-open-data.s3.amazonaws.com/photos/51559597/medium.jpeg,cc-by-nc,"(c) Satyen Mehta, some rights reserved (CC BY-NC), uploaded by Satyen Mehta"
335841,Tessaratoma papillosa,species,Lychee Stink Bug,Insecta,11,9596,https://en.wikipedia.org/wiki/Tessaratoma_papillosa,https://inaturalist-open-data.s3.amazonaws.com/photos/503878340/medium.jpg,cc-by-nc-sa,"(c) 大俠, some rights reserved (CC BY-NC-SA), uploaded by 大俠"
985710,Thaumatophyllum bipinnatifidum,species,Tree Philodendron,Plantae,11,11075,https://en.wikipedia.org/wiki/Thaumatophyllum_bipinnatifidum,https://inaturalist-open-data.s3.amazonaws.com/photos/541459454/medium.jpg,cc-by-nc,"(c) rogeriotruglio, some rights reserved (CC BY-NC)"
169883,Tradescantia zebrina,species,inchplant,Plantae,11,18776,http://en.wikipedia.org/wiki/Tradescantia_zebrina,https://static.inaturalist.org/photos/100258841/medium.jpeg,,"(c) Marco Pellegrini, all rights reserved, uploaded by Marco Pellegrini"
424830,Traminda mundissima,species,,Insecta,11,2289,http://en.wikipedia.org/wiki/Traminda_mundissima,https://inaturalist-open-data.s3.amazonaws.com/photos/141418768/medium.jpg,cc-by-nc,"(c) budak, some rights reserved (CC BY-NC), uploaded by budak"
30972,Trimeresurus septentrionalis,species,Nepal Pitviper,Reptilia,11,56,http://en.wikipedia.org/wiki/Trimeresurus_albolabris_septentrionalis,https://inaturalist-open-data.s3.amazonaws.com/photos/160429723/medium.jpg,cc-by-nc,"(c) Rohit Giri, some rights reserved (CC BY-NC), uploaded by Rohit Giri"
170044,Triumfetta rhomboidea,species,Chinese Bur,Plantae,11,2412,http://en.wikipedia.org/wiki/Triumfetta_rhomboidea,https://inaturalist-open-data.s3.amazonaws.com/photos/28457384/medium.jpeg,cc0,"no rights reserved, uploaded by 葉子"
56222,Tussilago farfara,species,colt's-foot,Plantae,11,133300,http://en.wikipedia.org/wiki/Tussilago,https://inaturalist-open-data.s3.amazonaws.com/photos/597146847/medium.jpg,cc-by-nc,"(c) snsergeevna, some rights reserved (CC BY-NC)"
1123449,Urtica ardens,species,Himalayan Nettle,Plantae,11,41,,https://inaturalist-open-data.s3.amazonaws.com/photos/33341362/medium.jpg,cc-by-nc,"(c) Vikram Singh, some rights reserved (CC BY-NC), uploaded by Vikram Singh"
119025,Utricularia striatula,species,striped bladderwort,Plantae,11,1150,https://en.wikipedia.org/wiki/Utricularia_striatula,https://inaturalist-open-data.s3.amazonaws.com/photos/70892711/medium.jpeg,cc0,"no rights reserved, uploaded by 葉子"
53326,Vinca major,species,greater periwinkle,Plantae,11,73880,http://en.wikipedia.org/wiki/Vinca_major,https://inaturalist-open-data.s3.amazonaws.com/photos/187076568/medium.jpeg,cc-by-nc,"(c) Σάββας Ζαφειρίου (Savvas Zafeiriou), some rights reserved (CC BY-NC), uploaded by Σάββας Ζαφειρίου (Savvas Zafeiriou)"
127306,Wisteria sinensis,species,Chinese wisteria,Plantae,11,22985,http://en.wikipedia.org/wiki/Wisteria_sinensis,https://static.inaturalist.org/photos/481476468/medium.jpeg,,"(c) Alden Picard, all rights reserved, uploaded by Alden Picard"
792949,Yungipicus nanus,species,Brown-capped Pygmy Woodpecker,Aves,11,732,http://en.wikipedia.org/wiki/Brown-capped_pygmy_woodpecker,https://static.inaturalist.org/photos/179439880/medium.jpg,,"(c) Antony Grossy, all rights reserved, uploaded by Antony Grossy"
1064793,Ziziphus incurva,species,Nepal jujube,Plantae,11,16,https://en.wikipedia.org/wiki/Ziziphus_incurva,https://inaturalist-open-data.s3.amazonaws.com/photos/47707964/medium.jpeg,cc-by-nc-sa,"(c) James Ojascastro, some rights reserved (CC BY-NC-SA), uploaded by James Ojascastro"
194589,Abraxas illuminata,species,Illuminated Magpie Moth,Insecta,10,1315,http://en.wikipedia.org/wiki/Abraxas_illuminata,https://inaturalist-open-data.s3.amazonaws.com/photos/505454024/medium.jpg,cc-by-nc,"(c) 丁洪波, some rights reserved (CC BY-NC), uploaded by 丁洪波"
623165,Abrota ganga,species,Sergeant-major,Insecta,10,227,https://en.wikipedia.org/wiki/Abrota_ganga,https://inaturalist-open-data.s3.amazonaws.com/photos/289096052/medium.jpg,cc-by,"(c) Cheongweei Gan, some rights reserved (CC BY), uploaded by Cheongweei Gan"
84830,Aeginetia indica,species,Indian Broomrape,Plantae,10,1379,http://en.wikipedia.org/wiki/Aeginetia_indica,https://static.inaturalist.org/photos/314643781/medium.jpeg,,"(c) Saurabh Sawant, all rights reserved, uploaded by Saurabh Sawant"
158090,Agave desmetiana,species,Smooth Agave,Plantae,10,4260,,https://static.inaturalist.org/photos/153377611/medium.jpeg,,"(c) Cristhian gomez, all rights reserved, uploaded by Cristhian gomez"
706627,Amanita rubrovolvata,species,Red Volva Amanita,Fungi,10,222,http://en.wikipedia.org/wiki/Amanita_rubrovolvata,https://inaturalist-open-data.s3.amazonaws.com/photos/110761367/medium.jpg,cc-by-sa,"(c) anonymous, some rights reserved (CC BY-SA)"
75395,Amaranthus hybridus,species,Smooth Pigweed,Plantae,10,5220,http://en.wikipedia.org/wiki/Amaranthus_hybridus,https://inaturalist-open-data.s3.amazonaws.com/photos/426475216/medium.jpeg,cc-by-nc,"(c) Adid Jimenez, some rights reserved (CC BY-NC), uploaded by Adid Jimenez"
6933,Anas acuta,species,Northern Pintail,Aves,10,67152,http://en.wikipedia.org/wiki/Northern_pintail,https://inaturalist-open-data.s3.amazonaws.com/photos/43984369/medium.jpg,cc-by-nc,"(c) Luigi Andena, some rights reserved (CC BY-NC), uploaded by Luigi Andena"
7055,Aythya nyroca,species,Ferruginous Duck,Aves,10,6385,http://en.wikipedia.org/wiki/Ferruginous_duck,https://inaturalist-open-data.s3.amazonaws.com/photos/6567260/medium.jpg,cc-by-sa,"(c) Martin Mecnarowski, some rights reserved (CC BY-SA)"
127676,Bixa orellana,species,Lipsticktree,Plantae,10,8171,https://en.wikipedia.org/wiki/Bixa_orellana,https://static.inaturalist.org/photos/80625986/medium.jpg,,"(c) Eerika Schulz, all rights reserved"
1285423,Bosmania membranacea,species,,Plantae,10,633,https://en.wikipedia.org/wiki/Bosmania_membranacea,https://inaturalist-open-data.s3.amazonaws.com/photos/166774469/medium.jpeg,cc-by-nc,"(c) 陳育賢, some rights reserved (CC BY-NC), uploaded by 陳育賢"
140831,Bulbophyllum leopardinum,species,,Plantae,10,15,http://en.wikipedia.org/wiki/Bulbophyllum_leopardinum,https://inaturalist-open-data.s3.amazonaws.com/photos/141222515/medium.jpeg,cc-by-nc,"(c) Basu Dev Neupane，保留部分权利（CC BY-NC）, 由 Basu Dev Neupane 上传"
125503,Callerebia annada,species,Ringed Argus,Insecta,10,136,,https://inaturalist-open-data.s3.amazonaws.com/photos/189215498/medium.jpg,cc-by-nc,"(c) LOVISH GARLANI, some rights reserved (CC BY-NC), uploaded by LOVISH GARLANI"
337352,Calliandra surinamensis,species,Suriname stickpea,Plantae,10,3003,http://en.wikipedia.org/wiki/Calliandra_surinamensis,https://inaturalist-open-data.s3.amazonaws.com/photos/1204609/medium.JPG,cc-by-nc-sa,"(c) 106611639464075912591, some rights reserved (CC BY-NC-SA), uploaded by 106611639464075912591"
482160,Callitettix versicolor,species,Sugarcane Spittlebug,Insecta,10,1668,,https://inaturalist-open-data.s3.amazonaws.com/photos/34116035/medium.jpeg,cc-by,"(c) Nolan Exe, some rights reserved (CC BY), uploaded by Nolan Exe"
63405,Calocera viscosa,species,Jelly-antler,Fungi,10,20030,http://en.wikipedia.org/wiki/Calocera_viscosa,https://inaturalist-open-data.s3.amazonaws.com/photos/18635/medium.jpg,cc-by-sa,"(c) Didier, some rights reserved (CC BY-SA)"
462179,Caragana brevispina,species,,Plantae,10,11,,https://inaturalist-open-data.s3.amazonaws.com/photos/232622797/medium.jpeg,cc-by-nc,"(c) Bikram Gyawali, some rights reserved (CC BY-NC), uploaded by Bikram Gyawali"
160499,Chenopodium ficifolium,species,Fig-leaved Goosefoot,Plantae,10,3807,https://en.wikipedia.org/wiki/Chenopodium_ficifolium,https://static.inaturalist.org/photos/33857741/medium.jpeg,,"(c) 小雨滴, all rights reserved, uploaded by 小雨滴"
908961,Chironomus javanus,species,,Insecta,10,232,,https://inaturalist-open-data.s3.amazonaws.com/photos/49979014/medium.jpeg,cc-by-nc,"(c) K S Gopi Sundar, some rights reserved (CC BY-NC), uploaded by K S Gopi Sundar"
543321,Cinnamomum tamala,species,Indian bay leaf,Plantae,10,99,http://en.wikipedia.org/wiki/Cinnamomum_tamala,https://inaturalist-open-data.s3.amazonaws.com/photos/7230886/medium.jpg,pd,"Sonja Pauen, no known copyright restrictions (public domain)"
68171,Clintonia udensis,species,Bead Lily,Plantae,10,420,http://en.wikipedia.org/wiki/Clintonia_udensis,https://inaturalist-open-data.s3.amazonaws.com/photos/5965113/medium.jpg,cc-by-nc-sa,"(c) ashitaka, some rights reserved (CC BY-NC-SA)"
210194,Clivia miniata,species,Natal Lily,Plantae,10,8952,http://en.wikipedia.org/wiki/Clivia_miniata,https://inaturalist-open-data.s3.amazonaws.com/photos/335128592/medium.jpeg,cc-by-nc,"(c) Allister Starke, some rights reserved (CC BY-NC), uploaded by Allister Starke"
524570,Coelogyne fuscescens,species,,Plantae,10,23,https://en.wikipedia.org/wiki/Coelogyne_fuscescens,https://inaturalist-open-data.s3.amazonaws.com/photos/438205201/medium.jpg,cc-by,"(c) sunoochi, some rights reserved (CC BY)"
199525,Condica illecta,species,,Insecta,10,2890,http://en.wikipedia.org/wiki/Condica_illecta,https://inaturalist-open-data.s3.amazonaws.com/photos/33937416/medium.jpeg,cc-by-nc,"(c) Victor W Fazio III, some rights reserved (CC BY-NC), uploaded by Victor W Fazio III"
487621,Corallodiscus lanuginosus,species,,Plantae,10,182,,https://inaturalist-open-data.s3.amazonaws.com/photos/91056338/medium.jpeg,cc-by-nc,"(c) Lukasz Madrzynski 孟巨石, some rights reserved (CC BY-NC), uploaded by Lukasz Madrzynski 孟巨石"
794527,Crawfurdia speciosa,species,Showy gentian vine,Plantae,10,19,,https://inaturalist-open-data.s3.amazonaws.com/photos/29957324/medium.jpg,cc-by-nc,"(c) Elizabeth Byers, some rights reserved (CC BY-NC), uploaded by Elizabeth Byers"
339783,Cyanoderma pyrrhops,species,Black-chinned Babbler,Aves,10,166,https://en.wikipedia.org/wiki/Black-chinned_babbler,https://static.inaturalist.org/photos/22341089/medium.jpeg,,"(c) Prashant Kumar, all rights reserved, uploaded by Prashant Kumar"
191178,Cyathocline purpurea,species,,Plantae,10,233,,https://inaturalist-open-data.s3.amazonaws.com/photos/61428154/medium.jpeg,cc0,"no rights reserved, uploaded by S.MORE"
370159,Cyperus cyperoides,species,Pacific island flatsedge,Plantae,10,2893,https://en.wikipedia.org/wiki/Cyperus_cyperoides,https://inaturalist-open-data.s3.amazonaws.com/photos/235126933/medium.jpeg,cc-by,"(c) chiuluan, some rights reserved (CC BY), uploaded by chiuluan"
335540,Dalpada oculata,species,,Insecta,10,369,,https://static.inaturalist.org/photos/436904058/medium.jpeg,,"(c) CHIK SIU LUN, all rights reserved, uploaded by CHIK SIU LUN"
143383,Delias eucharis,species,Common Jezebel,Insecta,10,4593,http://en.wikipedia.org/wiki/Delias_eucharis,https://inaturalist-open-data.s3.amazonaws.com/photos/47514949/medium.jpg,cc-by,"(c) Subhadra Devi, some rights reserved (CC BY), uploaded by Subhadra Devi"
638238,Dendrobium eriiflorum,species,,Plantae,10,14,,https://inaturalist-open-data.s3.amazonaws.com/photos/579790997/medium.jpg,cc-by-nc,"(c) Bruno D'Agosto, some rights reserved (CC BY-NC), uploaded by Bruno D'Agosto"
1200694,Dicliptera raui,species,,Plantae,10,21,https://en.wikipedia.org/wiki/Dicliptera_raui,https://inaturalist-open-data.s3.amazonaws.com/photos/53622325/medium.jpeg,cc-by-nc,"(c) Elizabeth Byers, some rights reserved (CC BY-NC), uploaded by Elizabeth Byers"
369469,Diplocyclos palmatus,species,Native Bryony,Plantae,10,2302,http://en.wikipedia.org/wiki/Diplocyclos_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/45360190/medium.jpeg,cc-by-nc,"(c) Roddy CJ Ward, some rights reserved (CC BY-NC), uploaded by Roddy CJ Ward"
