Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.41215,Exact,0,Kaempferia rotunda,Kaempferia rotunda L.,Kaempferia rotunda,3QY48,Kaempferia rotunda L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Zingiberaceae|Kaempferia|Kaempferia rotunda,
BestMatch,9.41215,Exact,0,Kalanchoe delagoensis,Kalanchoe delagoensis Eckl. & Zeyh.,Kalanchoe delagoensis,3QYJ8,Kalanchoe delagoensis Eckl. & Zeyh.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Cotyledonoideae|Kalanchoeae|Kalanchoe|Kalanchoe delagoensis,
BestMatch,9.41215,Exact,0,Kalanchoe laetivirens,Kalanchoe laetivirens Desc.,Kalanchoe laetivirens,6NJZZ,Kalanchoe laetivirens Desc.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Cotyledonoideae|Kalanchoeae|Kalanchoe|Kalanchoe laetivirens,
BestMatch,9.41215,Exact,0,Kalanchoe tomentosa,Kalanchoe tomentosa Baker,Kalanchoe tomentosa,6NJZK,Kalanchoe tomentosa Baker,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Cotyledonoideae|Kalanchoeae|Kalanchoe|Kalanchoe tomentosa,
BestMatch,9.41215,Exact,0,Kerala punctilineata,"Kerala punctilineata Moore, 1881",Kerala punctilineata,3R5S2,"Kerala punctilineata Moore, 1881",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Nolidae|Chloephorinae|Kerala|Kerala punctilineata,
BestMatch,9.41215,Exact,0,Ketupa coromanda,"Ketupa coromanda (Latham, 1790)",Ketupa coromanda,CP2J6,"Ketupa coromanda (Latham, 1790)",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Strigiformes|Strigidae|Striginae|Ketupa|Ketupa coromanda,
BestMatch,9.41215,Exact,0,Klambothrips myopori,"Klambothrips myopori Mound & Morris, 2007",Klambothrips myopori,3R8ZX,"Klambothrips myopori Mound & Morris, 2007",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Thysanoptera|Phlaeothripidae|Phlaeothripinae|Klambothrips|Klambothrips myopori,
BestMatch,9.41145,Exact,0,Klebsormidium flaccidum,Klebsormidium flaccidum (Kuetz.) Silva et al,Klebsormidium flaccidum,6475,Klebsormidium flaccidum (Kuetz.) Silva et al,false,3,ITIS,Plantae|Viridiplantae|Streptophyta|Charophyta|Charophyta|Klebsormidiophyceae|Klebsormidiales|Klebsormidiaceae|Klebsormidium|Klebsormidium flaccidum,
BestMatch,9.41215,Exact,0,Koenigia delicatula,Koenigia delicatula (Meisn.) H.Hara,Koenigia delicatula,6NMZJ,Koenigia delicatula (Meisn.) H.Hara,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Polygonoideae|Persicarieae|Koenigia|Koenigia delicatula,
BestMatch,9.41215,Exact,0,Kuehneromyces mutabilis,Kuehneromyces mutabilis (Schaeff.) Singer & A.H. Sm.,Kuehneromyces mutabilis,3RF9F,Kuehneromyces mutabilis (Schaeff.) Singer & A.H. Sm.,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Strophariaceae|Kuehneromyces|Kuehneromyces mutabilis,
BestMatch,9.41215,Exact,0,Laboulbenia pheropsophi,Laboulbenia pheropsophi Thaxt.,Laboulbenia pheropsophi,3RKH8,Laboulbenia pheropsophi Thaxt.,false,1,Catalogue of Life,Eukaryota|Fungi|Ascomycota|Laboulbeniomycetes|Laboulbeniales|Laboulbeniaceae|Laboulbenia|Laboulbenia pheropsophi,
BestMatch,9.41215,Exact,0,Laciniodes plurilinearia,"Laciniodes plurilinearia (Moore, 1868)",Laciniodes plurilinearia,935YB,"Laciniodes plurilinearia (Moore, 1868)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Geometroidea|Geometridae|Larentiinae|Laciniodes|Laciniodes plurilinearia,
BestMatch,9.41215,Exact,0,Lactarius rubidus,Lactarius rubidus (Hesler & A.H. Sm.) Methven,Lactarius rubidus,3RS7G,Lactarius rubidus (Hesler & A.H. Sm.) Methven,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactarius|Lactarius rubidus,
BestMatch,9.41215,Exact,0,Lactarius xanthogalactus,Lactarius xanthogalactus Peck,Lactarius xanthogalactus,3RSDN,Lactarius xanthogalactus Peck,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactarius|Lactarius xanthogalactus,
BestMatch,9.41215,Exact,0,Lagenaria siceraria,Lagenaria siceraria (Molina) Standl.,Lagenaria siceraria,3RWFV,Lagenaria siceraria (Molina) Standl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Cucurbitaceae|Benincaseae|Lagenaria|Lagenaria siceraria,
BestMatch,9.41215,Exact,0,Lantanophaga pusillidactylus,"Lantanophaga pusillidactylus (Walker, 1864)",Lantanophaga pusillidactylus,3S7V7,"Lantanophaga pusillidactylus (Walker, 1864)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Pterophoroidea|Pterophoridae|Pterophorinae|Platyptiliini|Lantanophaga|Lantanophaga pusillidactylus,
BestMatch,9.41145,Exact,0,Lasioderma serricorne,"Lasioderma serricorne (Fabricius, 1792)",Lasioderma serricorne,114465,"Lasioderma serricorne (Fabricius, 1792)",false,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Coleoptera|Polyphaga|Bostrichiformia|Bostrichoidea|Ptinidae|Xyletininae|Lasioderma|Lasioderma serricorne,
BestMatch,9.41215,Exact,0,Lasippa tiga,"Lasippa tiga (Moore, 1858)",Lasippa tiga,3SGVB,"Lasippa tiga (Moore, 1858)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Limenitidinae|Limenitidini|Lasippa|Lasippa tiga,
BestMatch,9.41215,Exact,0,Lathyrus sphaericus,Lathyrus sphaericus Retz.,Lathyrus sphaericus,3SL2G,Lathyrus sphaericus Retz.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Lathyrus|Lathyrus sphaericus,
BestMatch,9.41215,Exact,0,Launaea nudicaulis,Launaea nudicaulis (L.) Hook.fil.,Launaea nudicaulis,3SMC2,Launaea nudicaulis (L.) Hook.fil.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Hyoseridinae|Launaea|Launaea nudicaulis,
BestMatch,9.41215,Exact,0,Launaea secunda,Launaea secunda (Royle ex C.B.Clarke) Hook.fil.,Launaea secunda,3SMD4,Launaea secunda (Royle ex C.B.Clarke) Hook.fil.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Hyoseridinae|Launaea|Launaea secunda,
BestMatch,9.41215,Exact,0,Lecanora hybocarpa,Lecanora hybocarpa (Tuck.) Brodo,Lecanora hybocarpa,3SSNC,Lecanora hybocarpa (Tuck.) Brodo,false,1,Catalogue of Life,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Lecanoraceae|Lecanora|Lecanora hybocarpa,
BestMatch,9.41215,Exact,0,Lecithocera terrigena,"Lecithocera terrigena (Meyrick, 1904)",Lecithocera terrigena,3SVM9,"Lecithocera terrigena (Meyrick, 1904)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Gelechioidea|Lecithoceridae|Lecithocerinae|Lecithocera|Lecithocera terrigena,
BestMatch,9.41215,Exact,0,Leea macrophylla,Leea macrophylla Roxb. ex Hornem.,Leea macrophylla,3SX26,Leea macrophylla Roxb. ex Hornem.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Vitales|Vitaceae|Leeoideae|Leea|Leea macrophylla,
BestMatch,9.41215,Exact,0,Leibnitzia nepalensis,Leibnitzia nepalensis (Kunze) Kitam.,Leibnitzia nepalensis,3SXRR,Leibnitzia nepalensis (Kunze) Kitam.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Mutisioideae|Mutisieae|Leibnitzia|Leibnitzia nepalensis,
BestMatch,9.41215,Exact,0,Leiobunum viridorsum,"Leiobunum viridorsum Goodnight & Goodnight, 1942",Leiobunum viridorsum,7WWG6,"Leiobunum viridorsum Goodnight & Goodnight, 1942",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Chelicerata|Arachnida|Opiliones|Eupnoi|Phalangioidea|Sclerosomatidae|Leiobuninae|Leiobunum|Leiobunum viridorsum,
BestMatch,9.41145,Exact,0,Lema rufotestacea,Lema rufotestacea,Lema rufotestacea,349114,Lema rufotestacea,false,180,iNaturalist,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Criocerinae|Lemini|Lema|Lema|Lema rufotestacea,
BestMatch,9.41215,Exact,0,Lentinus sajor-caju,Lentinus sajor-caju (Fr.) Fr.,Lentinus sajor-caju,3T5VH,Lentinus sajor-caju (Fr.) Fr.,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Lentinus|Lentinus sajor-caju,
BestMatch,9.41215,Exact,0,Leontopodium stracheyi,Leontopodium stracheyi (Hook.fil.) C.B.Clarke ex Hemsl.,Leontopodium stracheyi,3T752,Leontopodium stracheyi (Hook.fil.) C.B.Clarke ex Hemsl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Gnaphalieae|Antennariinae|Leontopodium|Leontopodium stracheyi,
BestMatch,9.41215,Exact,0,Lepiota clypeolaria,Lepiota clypeolaria (Bull.) P. Kumm.,Lepiota clypeolaria,6PDNS,Lepiota clypeolaria (Bull.) P. Kumm.,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Lepiota|Lepiota clypeolaria,
BestMatch,9.41215,Exact,0,Lepisorus contortus,Lepisorus contortus (Christ) Ching,Lepisorus contortus,3TFKH,Lepisorus contortus (Christ) Ching,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Polypodiaceae|Microsoroideae|Lepisoreae|Lepisorus|Lepisorus contortus,
BestMatch,9.41215,Exact,0,Lepisorus sublinearis,Lepisorus sublinearis (Baker ex Takeda) Ching,Lepisorus sublinearis,3TFP9,Lepisorus sublinearis (Baker ex Takeda) Ching,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Polypodiaceae|Microsoroideae|Lepisoreae|Lepisorus|Lepisorus sublinearis,
BestMatch,9.41145,Exact,0,Lepropus lateralis,Lepropus lateralis,Lepropus lateralis,1417080,Lepropus lateralis,false,180,iNaturalist,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Cucujiformia|Curculionoidea|Curculionidae|Entiminae|Tanymecini|Lepropus|Lepropus lateralis,
BestMatch,9.41145,Exact,0,Leptarthra abdominalis,Leptarthra abdominalis,Leptarthra abdominalis,1176813,Leptarthra abdominalis,false,180,iNaturalist,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Galerucinae|Hylaspini|Leptarthra|Leptarthra abdominalis,
BestMatch,9.41215,Exact,0,Leptocentrus taurus,"Leptocentrus taurus (Fabricius, 1775)",Leptocentrus taurus,3TKMX,"Leptocentrus taurus (Fabricius, 1775)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Membracidae|Centrotinae|Leptocentrini|Leptocentrus|Leptocentrus taurus,
BestMatch,9.41180,Exact,0,Leptodialepis bipartitus,"Leptodialepis bipartitus (Lepeletier, 1845)",Leptodialepis bipartitus,3TNNV|33FWC|3TNNV,"Cyphononyx bipartitus (Lepeletier, 1845)",true,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hymenoptera|Apocrita|Aculeata|Vespoidea|Pompilidae|Cyphononyx|Cyphononyx bipartitus,
BestMatch,9.41215,Exact,0,Leptogenys diminuta,"Leptogenys diminuta (Smith, 1857)",Leptogenys diminuta,3TPDY,"Leptogenys diminuta (Smith, 1857)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hymenoptera|Apocrita|Aculeata|Vespoidea|Formicidae|Ponerinae|Ponerini|Leptogenys|Leptogenys diminuta,
BestMatch,9.41215,Exact,0,Leptomantella tonkinae,"Leptomantella tonkinae Hebard, 1920",Leptomantella tonkinae,8QPM6,"Leptomantella tonkinae Hebard, 1920",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Mantodea|Eumantodea|Schizomantodea|Artimantodea|Cernomantodea|Leptomantellidae|Leptomantella|Leptomantella tonkinae,
BestMatch,9.41215,Exact,0,Leptopsaltria tuberosa,"Leptopsaltria tuberosa (Signoret, 1847)",Leptopsaltria tuberosa,6PHH9,"Leptopsaltria tuberosa (Signoret, 1847)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae|Cicadinae|Leptopsaltriini|Leptopsaltriina|Leptopsaltria|Leptopsaltria tuberosa,
BestMatch,9.41215,Exact,0,Lestes concinnus,"Lestes concinnus Hagen in Selys, 1862",Lestes concinnus,6Q2RW,"Lestes concinnus Hagen in Selys, 1862",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Odonata|Zygoptera|Lestoidea|Lestidae|Lestes|Lestes concinnus,
BestMatch,9.41215,Exact,0,Lestes dorothea,"Lestes dorothea Fraser, 1924",Lestes dorothea,6PQRX,"Lestes dorothea Fraser, 1924",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Odonata|Zygoptera|Lestoidea|Lestidae|Lestes|Lestes dorothea,
BestMatch,9.41215,Exact,0,Lethe atkinsonia,"Lethe atkinsonia (Hewitson, 1876)",Lethe atkinsonia,6Q2J3,"Lethe atkinsonia (Hewitson, 1876)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Satyrinae|Elymniini|Lethe|Lethe atkinsonia,
BestMatch,9.41215,Exact,0,Lethe nicetella,"Lethe nicetella de Nicéville, 1887",Lethe nicetella,6PQK8,"Lethe nicetella de Nicéville, 1887",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Satyrinae|Elymniini|Lethe|Lethe nicetella,
BestMatch,9.41215,Exact,0,Lethe rohria,"Lethe rohria Fabricius, 1787",Lethe rohria,6Q2K6,"Lethe rohria Fabricius, 1787",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Satyrinae|Elymniini|Lethe|Lethe rohria,
BestMatch,9.41180,Exact,0,Leucoagaricus rubrotinctus,Leucoagaricus rubrotinctus (Peck) Singer,Leucoagaricus rubrotinctus,6Q5HC|CCKJL|6Q5HC,Leucocoprinus rubrotinctus (Peck) Redhead,true,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Leucocoprinus|Leucocoprinus rubrotinctus,
BestMatch,9.41145,Exact,0,Leucocoprinus atrodiscus,Leucocoprinus atrodiscus,Leucocoprinus atrodiscus,1674153,Leucocoprinus atrodiscus,false,180,iNaturalist,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Agaricineae|Agaricaceae|Leucocoprineae|Leucocoprinus|Melanotrichae|Leucocoprinus atrodiscus,
BestMatch,9.41215,Exact,0,Ligularia mortonii,Ligularia mortonii (C.B.Clarke) Hand.-Mazz.,Ligularia mortonii,6PWWX,Ligularia mortonii (C.B.Clarke) Hand.-Mazz.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Senecioneae|Tussilagininae|Ligularia|Ligularia mortonii,
BestMatch,9.41215,Exact,0,Ligularia rumicifolia,Ligularia rumicifolia (J.R.Drumm.) S.W.Liu,Ligularia rumicifolia,6PX93,Ligularia rumicifolia (J.R.Drumm.) S.W.Liu,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Senecioneae|Tussilagininae|Ligularia|Ligularia rumicifolia,
BestMatch,9.41215,Exact,0,Ligustrum lucidum,Ligustrum lucidum W.T.Aiton,Ligustrum lucidum,6PZ2T,Ligustrum lucidum W.T.Aiton,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Oleeae|Ligustrinae|Ligustrum|Ligustrum lucidum,
BestMatch,9.41215,Exact,0,Limnophila aromatica,Limnophila aromatica (Lam.) Merr.,Limnophila aromatica,72D3P,Limnophila aromatica (Lam.) Merr.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Gratioloideae|Gratioleae|Limnophila|Limnophila aromatica,
BestMatch,9.41215,Exact,0,Lipaphis pseudobrassicae,"Lipaphis (Lipaphis) pseudobrassicae (Davis, 1914)",Lipaphis pseudobrassicae,3V92V,"Lipaphis (Lipaphis) pseudobrassicae (Davis, 1914)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Sternorrhyncha|Aphidomorpha|Aphidoidea|Aphididae|Aphidinae|Macrosiphini|Lipaphis|Lipaphis|Lipaphis pseudobrassicae,
BestMatch,9.41215,Exact,0,Lipaphis turritella,"Lipaphis (Lipaphis) turritella (Wahlgren, 1938)",Lipaphis turritella,3V92Y,"Lipaphis (Lipaphis) turritella (Wahlgren, 1938)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Sternorrhyncha|Aphidomorpha|Aphidoidea|Aphididae|Aphidinae|Macrosiphini|Lipaphis|Lipaphis|Lipaphis turritella,
BestMatch,9.41215,Exact,0,Liparis elliptica,Liparis elliptica Wight,Liparis elliptica,6QH75,Liparis elliptica Wight,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Liparis|Liparis elliptica,
BestMatch,9.41215,Exact,0,Liparis petiolata,Liparis petiolata (D.Don) P.F.Hunt & Summerh.,Liparis petiolata,3V9SG,Liparis petiolata (D.Don) P.F.Hunt & Summerh.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Liparis|Liparis petiolata,
BestMatch,9.41145,Exact,0,Lobaria pindarensis,Lobaria pindarensis Räsänen 1952,Lobaria pindarensis,367905,Lobaria pindarensis Räsänen 1952,false,5,Index Fungorum,Fungi|Ascomycota|Lecanoromycetes|Peltigerales|Lobariaceae|Lobaria pindarensis,
BestMatch,9.41145,Exact,0,Lobaria pseudopulmonaria,Lobaria pseudopulmonaria,Lobaria pseudopulmonaria,191261,Lobaria pseudopulmonaria,false,3,ITIS,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Lobariaceae|Lobaria|Lobaria pseudopulmonaria,
BestMatch,9.41215,Exact,0,Lobelia erinus,Lobelia erinus L.,Lobelia erinus,3VRNM,Lobelia erinus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Campanulaceae|Lobelioideae|Lobelia|Lobelia erinus,
BestMatch,9.41145,Exact,0,Lochmaea crataegi,Lochmaea crataegi,Lochmaea crataegi,538765,Lochmaea crataegi,false,180,iNaturalist,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Galerucinae|Galerucini|Lochmaea|Lochmaea crataegi,
BestMatch,9.41215,Exact,0,Loepa mirandula,"Loepa mirandula Yen, Nässig & Brechlin, 2000",Loepa mirandula,944SP,"Loepa mirandula Yen, Nässig & Brechlin, 2000",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Bombycoidea|Saturniidae|Saturniinae|Loepa|Loepa mirandula,
BestMatch,9.41145,Exact,0,Loepa sikkima,Loepa sikkima,Loepa sikkima,121814,Loepa sikkima,false,180,iNaturalist,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Lepidoptera|Bombycoidea|Saturniidae|Saturniinae|Saturniini|Loepa|Loepa sikkima,
BestMatch,9.41215,Exact,0,Lomatogonium caeruleum,Lomatogonium caeruleum (Royle) Harry Sm. ex B.L.Burtt,Lomatogonium caeruleum,B3WMG,Lomatogonium caeruleum (Royle) Harry Sm. ex B.L.Burtt,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Gentianaceae|Gentianeae|Swertiinae|Lomatogonium|Lomatogonium caeruleum,
BestMatch,9.41215,Exact,0,Lucanus smithi,"Lucanus smithi Parry, 1862",Lucanus smithi,72P7Y,"Lucanus smithi Parry, 1862",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Lucanidae|Lucaninae|Lucanini|Lucanus|Lucanus smithi,
BestMatch,9.41215,Exact,0,Lucanus villosus,"Lucanus villosus Hope, 1831",Lucanus villosus,3WB5X,"Lucanus villosus Hope, 1831",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Lucanidae|Lucaninae|Lucanini|Lucanus|Lucanus villosus,
BestMatch,9.41215,Exact,0,Luceria oculalis,"Luceria oculalis (Moore, 1877)",Luceria oculalis,72P7M,"Luceria oculalis (Moore, 1877)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Erebidae|Strepsimaninae|Luceria|Luceria oculalis,
BestMatch,9.41215,Exact,0,Lucilia cuprina,"Lucilia cuprina (Wiedemann, 1830)",Lucilia cuprina,3WBT8,"Lucilia cuprina (Wiedemann, 1830)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Diptera|Calliphoridae|Luciliinae|Lucilia|Lucilia cuprina,
BestMatch,9.41215,Exact,0,Luciola kagiana,"Luciola kagiana Matsumura, 1928",Luciola kagiana,3WCSP,"Luciola kagiana Matsumura, 1928",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Elateriformia|Elateroidea|Lampyridae|Luciolinae|Luciolini|Luciola|Luciola kagiana,
BestMatch,9.41215,Exact,0,Luciola lusitanica,"Luciola lusitanica (Charpentier, 1825)",Luciola lusitanica,72QCF,"Luciola lusitanica (Charpentier, 1825)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Elateriformia|Elateroidea|Lampyridae|Luciolinae|Luciolini|Luciola|Luciola lusitanica,
BestMatch,9.41215,Exact,0,Ludwigia hyssopifolia,Ludwigia hyssopifolia (G.Don) Exell,Ludwigia hyssopifolia,3WDBF,Ludwigia hyssopifolia (G.Don) Exell,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Ludwigioideae|Ludwigia|Ludwigia hyssopifolia,
BestMatch,9.41215,Exact,0,Ludwigia repens,Ludwigia repens J.R.Forst.,Ludwigia repens,3WDDN,Ludwigia repens J.R.Forst.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Ludwigioideae|Ludwigia|Ludwigia repens,
BestMatch,9.41215,Exact,0,Lutra lutra,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,72PQL,"Lutra lutra (Linnaeus, 1758)",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Caniformia|Mustelidae|Lutrinae|Lutra|Lutra lutra,
BestMatch,9.41215,Exact,0,Lycianthes laevis,Lycianthes laevis (Dunal) Bitter,Lycianthes laevis,6QPCN,Lycianthes laevis (Dunal) Bitter,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanoideae|Capsiceae|Lycianthes|Lycianthes laevis,
BestMatch,9.41215,Exact,0,Lycodon jara,"Lycodon jara (Shaw, 1802)",Lycodon jara,3WL2W,"Lycodon jara (Shaw, 1802)",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Reptilia|Squamata|Serpentes|Alethinophidia|Colubridae|Colubrinae|Lycodon|Lycodon jara,
BestMatch,9.41215,Exact,0,Lycoperdon umbrinum,Lycoperdon umbrinum Pers.,Lycoperdon umbrinum,3WLN6,Lycoperdon umbrinum Pers.,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Lycoperdaceae|Lycoperdon|Lycoperdon umbrinum,
BestMatch,9.41215,Exact,0,Lygaeus vicarius,"Lygaeus vicarius Winkler & Kerzhner, 1977",Lygaeus vicarius,3WPJY,"Lygaeus vicarius Winkler & Kerzhner, 1977",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Heteroptera|Pentatomomorpha|Lygaeoidea|Lygaeidae|Lygaeinae|Lygaeus|Lygaeus vicarius,
