Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.42329,Exact,0,Geum urbanum L,Geum urbanum L.,Geum urbanum,6KFWB,Geum urbanum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Colurieae|Geum|Geum urbanum,
BestMatch,9.42329,Exact,0,Allium ursinum L,Allium ursinum L.,Allium ursinum,65X8C,Allium ursinum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Allium|Allium ursinum,
BestMatch,9.42329,Exact,0,Helleborus foetidus L,Helleborus foetidus L.,Helleborus foetidus,3KF9N,Helleborus foetidus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Helleboreae|Helleborus|Helleborus foetidus,
BestMatch,9.56262,Exact,0,Digitalis purpurea L subsp purpurea,Digitalis purpurea ssp. purpurea L.,Digitalis purpurea subsp. purpurea,834205,Digitalis purpurea ssp. purpurea L.,false,3,ITIS,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Lamiales|Plantaginaceae|Digitalis|Digitalis purpurea|Digitalis purpurea purpurea,
BestMatch,9.42329,Exact,0,Calendula officinalis L,Calendula officinalis L.,Calendula officinalis,PJDZ,Calendula officinalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Calenduleae|Calendula|Calendula officinalis,
BestMatch,9.42329,Exact,0,Anethum graveolens L,Anethum graveolens L.,Anethum graveolens,DY93,Anethum graveolens L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Apieae|Anethum|Anethum graveolens,
BestMatch,9.42329,Exact,0,Lepidium sativum L,Lepidium sativum L.,Lepidium sativum,6PBBR,Lepidium sativum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Lepidieae|Lepidium|Lepidium sativum,
BestMatch,9.42329,Exact,0,Melissa officinalis L,Melissa officinalis L.,Melissa officinalis,3ZJGV,Melissa officinalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Salviinae|Melissa|Melissa officinalis,
BestMatch,9.42329,Exact,0,Isatis tinctoria L,Isatis tinctoria L.,Isatis tinctoria,3Q3HY,Isatis tinctoria L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Isatideae|Isatis|Isatis tinctoria,
BestMatch,9.42329,Exact,0,Papaver somniferum L,Papaver somniferum L.,Papaver somniferum,4CJK3,Papaver somniferum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Papaveroideae|Papavereae|Papaver|Papaver somniferum,
BestMatch,9.42295,Exact,0,Cnicus benedictus L,Cnicus benedictus L.,Cnicus benedictus,WJ45|S676|WJ45,Centaurea benedicta (L.) L.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Centaurea|Centaurea benedicta,
BestMatch,9.42329,Exact,0,Dracocephalum ruyschiana L,Dracocephalum ruyschiana L.,Dracocephalum ruyschiana,37KCJ,Dracocephalum ruyschiana L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Nepetinae|Dracocephalum|Dracocephalum ruyschiana,
BestMatch,9.42260,Exact,0,Iris L,Iris L.,Iris,43191,Iris L.,false,3,ITIS,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Asparagales|Iridaceae|Iris,
BestMatch,9.42329,Exact,0,Viola tricolor L,Viola tricolor L.,Viola tricolor,5BHQ6,Viola tricolor L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Violaceae|Violoideae|Viola|Viola tricolor,
